shed_max,algo,srand,maxeval,numevals,ret,topt,fopt,Δfopt_rel,lcoe_opt,shed_rate_opt,xopt_gen,xopt_sto,xopt_pv,xopt_wind
0.0,GN_AGS,9,300,300,MAXEVAL_REACHED,0.062920626,0.24054869824104133,-0.7954285533568959,0.24054869824104133,0.0,2004.64,8791.3,1415.78,1805.56
0.0,GN_AGS,10,300,300,MAXEVAL_REACHED,0.068104155,0.24054869824104133,-0.7954285533568959,0.24054869824104133,0.0,2004.64,8791.3,1415.78,1805.56
0.0,GN_ISRES,1,300,300,MAXEVAL_REACHED,0.065525247,0.22108082099606424,-1.178664439470587,0.22108082099606424,0.0,1914.52,5524.95,2508.46,1111.2
0.0,GN_ISRES,2,300,300,MAXEVAL_REACHED,0.06941997,0.2516658443726948,-0.6700239692113775,0.2516658443726948,0.0,2025.7,6330.91,1280.91,2502.2
0.0,GN_ISRES,3,300,300,MAXEVAL_REACHED,0.062566531,0.21947407571251001,-1.2326696793095977,0.21947407571251001,0.0,1726.86,5338.07,2483.7,1758.12
0.0,GN_ISRES,4,300,300,MAXEVAL_REACHED,0.062573112,0.22570849342855165,-1.052604995474054,0.22570849342855165,0.0,1541.29,4809.01,836.73,1869.14
0.0,GN_ISRES,5,300,300,MAXEVAL_REACHED,0.057710668,0.2165109260928587,-1.3542611367471697,0.2165109260928587,0.0,1591.88,3030.08,2355.42,1818.34
0.0,GN_ISRES,6,300,300,MAXEVAL_REACHED,0.06446718,0.2153553703404982,-1.4127495271477222,0.2153553703404982,0.0,1627.6,699.28,1214.9,1578.77
0.0,GN_ISRES,7,300,300,MAXEVAL_REACHED,0.065035454,0.21220894242108496,-1.6292322763030547,0.21220894242108496,0.0,1668.08,3735.5,1537.85,1501.31
0.0,GN_ISRES,8,300,300,MAXEVAL_REACHED,0.066158642,0.21301049410059572,-1.563048246563932,0.21301049410059572,0.0,1631.2,3962.49,2327.55,1645.03
0.0,GN_ISRES,9,300,300,MAXEVAL_REACHED,0.058819835,0.22484671751662821,-1.0734736022826625,0.22484671751662821,0.0,1756.18,5775.45,1420.21,1301.75
0.0,GN_ISRES,10,300,300,MAXEVAL_REACHED,0.060002735,0.21879157371502303,-1.257810828697994,0.21879157371502303,0.0,1983.08,6265.21,2404.26,1451.46
0.0,GN_ESCH,1,300,300,MAXEVAL_REACHED,0.060615848,0.22319012138195757,-1.1166452744838962,0.22319012138195757,0.0,1532.76,821.21,1853.03,2073.95
0.0,GN_ESCH,2,300,300,MAXEVAL_REACHED,0.066384904,0.2709310659958769,-0.5132854073448384,0.22868784446079574,4.2243221535081187e-7,1590.48,927.19,2805.43,1029.69
0.0,GN_ESCH,3,300,300,MAXEVAL_REACHED,0.066410873,0.24456521383910507,-0.7458434540889144,0.24456521383910507,0.0,1662.68,11777.43,4100.48,1120.23
0.0,GN_ESCH,4,300,300,MAXEVAL_REACHED,0.065568194,0.23283097491122687,-0.9102932579779838,0.23283097491122687,0.0,1671.35,212.91,1072.26,2290.5
0.0,GN_ESCH,5,300,300,MAXEVAL_REACHED,0.061077012,0.21206736760639902,-1.6420470666799756,0.21206736760639902,0.0,1610.35,1467.72,1371.25,1668.37
0.0,GN_ESCH,6,300,300,MAXEVAL_REACHED,0.066999953,0.2616698867398113,-0.5816425066016325,0.2616698867398113,0.0,1775.46,1890.19,1134.89,759.07
0.0,GN_ESCH,7,300,300,MAXEVAL_REACHED,0.059094935,0.25343823763381695,-0.6529967309554466,0.25343823763381695,0.0,1578.31,9580.45,399.16,1897.11
0.0,GN_ESCH,8,300,300,MAXEVAL_REACHED,0.06849672,0.32646858094464015,-0.2406661083585467,0.32646858094464015,0.0,1555.69,857.12,151.79,4832.49
0.0,GN_ESCH,9,300,300,MAXEVAL_REACHED,0.069953635,0.24147330540553127,-0.7835021214348407,0.24147330540553127,0.0,1811.0,8861.66,1173.72,1877.26
0.0,GN_ESCH,10,300,300,MAXEVAL_REACHED,0.0685292,0.2500834825695056,-0.6858110183884482,0.2500834825695056,0.0,1881.65,10042.24,3097.37,860.97
0.0,LN_SBPLX,1,300,300,MAXEVAL_REACHED,0.060220259,0.2091252435473894,-2.0649421388402316,0.2091252435473894,0.0,1579.31,3340.53,2247.28,1246.29
0.0,LN_SBPLX,2,300,300,MAXEVAL_REACHED,0.062212955,0.20744707625636555,-3.286271310193929,0.20744707625636555,0.0,1564.04,2566.99,1761.2,1434.36
0.0,LN_SBPLX,3,300,300,MAXEVAL_REACHED,0.060759329,0.20750281313504906,-3.1045207940964366,0.20750281313504906,0.0,1561.6,2426.25,1730.43,1467.69
0.0,LN_SBPLX,4,300,300,MAXEVAL_REACHED,0.066945149,0.20748589247725305,-3.152122568080646,0.20748589247725305,0.0,1565.13,2692.8,1779.96,1428.89
0.0,LN_SBPLX,5,300,300,MAXEVAL_REACHED,0.065399593,0.2084153667775613,-2.28505453859256,0.2084153667775613,0.0,1558.25,1939.17,1410.83,1519.2
0.0,LN_SBPLX,6,300,300,MAXEVAL_REACHED,0.064012585,0.2073545642196894,-4.148142567779486,0.2073545642196894,0.0,1561.44,2628.79,1739.58,1464.77
0.0,LN_SBPLX,7,300,300,MAXEVAL_REACHED,0.059951389,0.20743070533464142,-3.3582021553443377,0.20743070533464142,0.0,1562.13,2542.22,1756.2,1454.68
0.0,LN_SBPLX,8,300,48,XTOL_REACHED,0.010267545,319.424418405635,3.1874033957173205,0.818898710855035,0.0031860551969478,186.85,17070.0,17070.0,8535.0
0.0,LN_SBPLX,9,300,300,MAXEVAL_REACHED,0.064399052,0.20742961331411824,-3.3634521261115564,0.20742961331411824,0.0,1563.44,2512.55,1756.3,1436.86
0.0,LN_SBPLX,10,300,274,XTOL_REACHED,0.056532134,0.20735892606737308,-4.035574417157648,0.20735892606737308,0.0,1562.01,2629.66,1739.59,1463.41
0.0,LN_NELDERMEAD,1,300,254,XTOL_REACHED,0.05411149,0.20969566088942543,-1.9445372784723567,0.20969566088942543,0.0,1576.0,2139.21,1797.51,1268.59
0.0,LN_NELDERMEAD,2,300,234,XTOL_REACHED,0.046064101,0.20738724390114247,-3.640710826173399,0.20738724390114247,0.0,1561.63,2691.3,1740.69,1470.7
0.0,LN_NELDERMEAD,3,300,165,XTOL_REACHED,0.037239796,0.29524208357116694,-0.3726826779333813,0.29524208357116694,0.0,1525.53,17070.0,1.0,1953.01
0.0,LN_NELDERMEAD,4,300,141,XTOL_REACHED,0.028930912,0.32848309399322223,-0.2333834262718904,0.32848309399322223,0.0,1707.02,16885.8,5424.94,0.0
0.0,LN_NELDERMEAD,5,300,292,XTOL_REACHED,0.060797268,0.2305902806157484,-0.950251213606247,0.2305902806157484,0.0,1544.63,864.99,1.0,1698.1
0.0,LN_NELDERMEAD,6,300,187,XTOL_REACHED,0.04076546,0.20816801763861836,-2.3985501883314932,0.20816801763861836,0.0,1570.89,3108.58,2150.77,1364.17
0.0,LN_NELDERMEAD,7,300,166,XTOL_REACHED,0.035812184,0.20748367268823606,-3.158773107638634,0.20748367268823606,0.0,1565.45,2593.89,1756.7,1429.8
0.0,LN_NELDERMEAD,8,300,98,XTOL_REACHED,0.01821977,0.4328682677398109,0.036518602456423264,0.4328682677398109,0.0,1707.09,17070.0,17070.0,0.0
0.0,LN_NELDERMEAD,9,300,172,XTOL_REACHED,0.033601558,0.20833576240925128,-2.318449705551561,0.20833576240925128,0.0,1569.58,2213.33,1651.12,1357.15
0.0,LN_NELDERMEAD,10,300,189,XTOL_REACHED,0.035726357,0.39576716464707024,-0.04153880135467662,0.39576716464707024,0.0,1494.8,9131.55,17070.0,883.4
0.0,GN_DIRECT,1,500,500,MAXEVAL_REACHED,0.096396829,0.2083523597087263,-2.311271847719789,0.2083523597087263,0.0,1593.67,3196.23,1901.46,1457.62
0.0,GN_DIRECT,2,500,500,MAXEVAL_REACHED,0.110636355,0.2083523597087263,-2.311271847719789,0.2083523597087263,0.0,1593.67,3196.23,1901.46,1457.62
0.0,GN_DIRECT,3,500,500,MAXEVAL_REACHED,0.115297486,0.2083523597087263,-2.311271847719789,0.2083523597087263,0.0,1593.67,3196.23,1901.46,1457.62
0.0,GN_DIRECT,4,500,500,MAXEVAL_REACHED,0.110294233,0.2083523597087263,-2.311271847719789,0.2083523597087263,0.0,1593.67,3196.23,1901.46,1457.62
0.0,GN_DIRECT,5,500,500,MAXEVAL_REACHED,0.105095032,0.2083523597087263,-2.311271847719789,0.2083523597087263,0.0,1593.67,3196.23,1901.46,1457.62
0.0,GN_DIRECT,6,500,500,MAXEVAL_REACHED,0.101923679,0.2083523597087263,-2.311271847719789,0.2083523597087263,0.0,1593.67,3196.23,1901.46,1457.62
0.0,GN_DIRECT,7,500,500,MAXEVAL_REACHED,0.111951852,0.2083523597087263,-2.311271847719789,0.2083523597087263,0.0,1593.67,3196.23,1901.46,1457.62
0.0,GN_DIRECT,8,500,500,MAXEVAL_REACHED,0.114797459,0.2083523597087263,-2.311271847719789,0.2083523597087263,0.0,1593.67,3196.23,1901.46,1457.62
0.0,GN_DIRECT,9,500,500,MAXEVAL_REACHED,0.104569404,0.2083523597087263,-2.311271847719789,0.2083523597087263,0.0,1593.67,3196.23,1901.46,1457.62
0.0,GN_DIRECT,10,500,500,MAXEVAL_REACHED,0.10342534,0.2083523597087263,-2.311271847719789,0.2083523597087263,0.0,1593.67,3196.23,1901.46,1457.62
0.0,GN_CRS2_LM,1,500,500,MAXEVAL_REACHED,0.103066406,0.2078147856744406,-2.6400230325230547,0.2078147856744406,0.0,1563.47,3226.36,1807.73,1463.95
0.0,GN_CRS2_LM,2,500,500,MAXEVAL_REACHED,0.101729573,0.20827297960204275,-2.3467280835315765,0.20827297960204275,0.0,1576.76,2493.81,1949.64,1339.32
0.0,GN_CRS2_LM,3,500,500,MAXEVAL_REACHED,0.100979194,0.20835306033026552,-2.310971443029065,0.20835306033026552,0.0,1571.94,3561.52,1989.72,1431.19
0.0,GN_CRS2_LM,4,500,507,MAXEVAL_REACHED,0.102940962,0.2077124089818469,-2.7454559454441614,0.2077124089818469,0.0,1567.78,2813.76,1906.79,1446.86
0.0,GN_CRS2_LM,5,500,501,MAXEVAL_REACHED,0.10486669,0.2080576966329044,-2.4606345824076414,0.2080576966329044,0.0,1579.46,2496.33,1733.24,1386.3
0.0,GN_CRS2_LM,6,500,500,MAXEVAL_REACHED,0.102655181,0.20795776175575212,-2.5257371282110244,0.20795776175575212,0.0,1584.79,2712.2,1770.0,1472.29
0.0,GN_CRS2_LM,7,500,501,MAXEVAL_REACHED,0.108462438,0.21678656669686225,-1.3414005799537634,0.21678656669686225,0.0,1995.86,3360.28,2238.53,1445.39
0.0,GN_CRS2_LM,8,500,500,MAXEVAL_REACHED,0.110280161,0.20839060967426318,-2.2951680719019882,0.20839060967426318,0.0,1592.92,2333.51,1908.6,1408.22
0.0,GN_CRS2_LM,9,500,506,MAXEVAL_REACHED,0.112784082,0.2079729158317548,-2.5152151699013343,0.2079729158317548,0.0,1568.61,2570.66,1593.34,1443.91
0.0,GN_CRS2_LM,10,500,501,MAXEVAL_REACHED,0.108175013,0.20799516264526277,-2.5002161297200067,0.20799516264526277,0.0,1573.28,2828.55,1954.43,1457.46
0.0,GN_AGS,1,500,500,MAXEVAL_REACHED,0.101812532,0.22874143192020546,-0.9862362945707197,0.22874143192020546,0.0,1793.6,4265.42,4282.84,1061.67
0.0,GN_AGS,2,500,500,MAXEVAL_REACHED,0.105705163,0.22874143192020546,-0.9862362945707197,0.22874143192020546,0.0,1793.6,4265.42,4282.84,1061.67
0.0,GN_AGS,3,500,500,MAXEVAL_REACHED,0.105311611,0.22874143192020546,-0.9862362945707197,0.22874143192020546,0.0,1793.6,4265.42,4282.84,1061.67
0.0,GN_AGS,4,500,500,MAXEVAL_REACHED,0.106868979,0.22874143192020546,-0.9862362945707197,0.22874143192020546,0.0,1793.6,4265.42,4282.84,1061.67
0.0,GN_AGS,5,500,500,MAXEVAL_REACHED,0.103340474,0.22874143192020546,-0.9862362945707197,0.22874143192020546,0.0,1793.6,4265.42,4282.84,1061.67
0.0,GN_AGS,6,500,500,MAXEVAL_REACHED,0.109777773,0.22874143192020546,-0.9862362945707197,0.22874143192020546,0.0,1793.6,4265.42,4282.84,1061.67
0.0,GN_AGS,7,500,500,MAXEVAL_REACHED,0.11192298,0.22874143192020546,-0.9862362945707197,0.22874143192020546,0.0,1793.6,4265.42,4282.84,1061.67
0.0,GN_AGS,8,500,500,MAXEVAL_REACHED,0.115270945,0.22874143192020546,-0.9862362945707197,0.22874143192020546,0.0,1793.6,4265.42,4282.84,1061.67
0.0,GN_AGS,9,500,500,MAXEVAL_REACHED,0.113275829,0.22874143192020546,-0.9862362945707197,0.22874143192020546,0.0,1793.6,4265.42,4282.84,1061.67
0.0,GN_AGS,10,500,500,MAXEVAL_REACHED,0.11146327,0.22874143192020546,-0.9862362945707197,0.22874143192020546,0.0,1793.6,4265.42,4282.84,1061.67
0.0,GN_ISRES,1,500,500,MAXEVAL_REACHED,0.10682928,0.22108082099606424,-1.178664439470587,0.22108082099606424,0.0,1914.52,5524.95,2508.46,1111.2
0.0,GN_ISRES,2,500,500,MAXEVAL_REACHED,0.109552472,0.22397933155255942,-1.0955422217396842,0.22397933155255942,0.0,1663.89,1919.76,3489.49,1522.47
0.0,GN_ISRES,3,500,500,MAXEVAL_REACHED,0.106729759,0.21080818136562252,-1.7765587300575794,0.21080818136562252,0.0,1562.22,2959.32,1783.78,1691.29
0.0,GN_ISRES,4,500,500,MAXEVAL_REACHED,0.108310364,0.2128712125328142,-1.5738484614884485,0.2128712125328142,0.0,1566.62,5853.32,2325.22,1547.84
0.0,GN_ISRES,5,500,500,MAXEVAL_REACHED,0.103753119,0.2165109260928587,-1.3542611367471697,0.2165109260928587,0.0,1591.88,3030.08,2355.42,1818.34
0.0,GN_ISRES,6,500,500,MAXEVAL_REACHED,0.111075842,0.2153553703404982,-1.4127495271477222,0.2153553703404982,0.0,1627.6,699.28,1214.9,1578.77
0.0,GN_ISRES,7,500,500,MAXEVAL_REACHED,0.111901551,0.21220894242108496,-1.6292322763030547,0.21220894242108496,0.0,1668.08,3735.5,1537.85,1501.31
0.0,GN_ISRES,8,500,500,MAXEVAL_REACHED,0.112975967,0.21078003424609626,-1.7800975828760042,0.21078003424609626,0.0,1621.31,4098.16,1743.1,1370.66
0.0,GN_ISRES,9,500,500,MAXEVAL_REACHED,0.109884379,0.21780280227442556,-1.2970273484360313,0.21780280227442556,0.0,1682.97,3371.87,1254.13,1783.16
0.0,GN_ISRES,10,500,500,MAXEVAL_REACHED,0.110801677,0.21879157371502303,-1.257810828697994,0.21879157371502303,0.0,1983.08,6265.21,2404.26,1451.46
0.0,GN_ESCH,1,500,500,MAXEVAL_REACHED,0.1094215,0.21860919045261784,-1.264783174297684,0.21860919045261784,0.0,1571.18,821.21,1853.03,1856.97
0.0,GN_ESCH,2,500,500,MAXEVAL_REACHED,0.106043406,0.2193515513693421,-1.2370772121131262,0.2193515513693421,0.0,1590.48,927.19,1845.08,1121.37
0.0,GN_ESCH,3,500,500,MAXEVAL_REACHED,0.104405179,0.2138628050232204,-1.502236526106107,0.2138628050232204,0.0,1674.27,2739.49,1812.15,1182.72
0.0,GN_ESCH,4,500,500,MAXEVAL_REACHED,0.10492217,0.22921143486892112,-0.976801928082783,0.22921143486892112,0.0,1562.19,212.91,298.21,1494.9
0.0,GN_ESCH,5,500,500,MAXEVAL_REACHED,0.111394501,0.21073866343660536,-1.7853519172681582,0.21073866343660536,0.0,1610.35,2756.71,1694.6,1269.44
0.0,GN_ESCH,6,500,500,MAXEVAL_REACHED,0.107545375,0.23071139275501523,-0.9479948359006016,0.23071139275501523,0.0,1775.46,1799.24,910.37,1174.02
0.0,GN_ESCH,7,500,500,MAXEVAL_REACHED,0.109394341,0.22748724304671247,-1.0124632770593536,0.22748724304671247,0.0,1578.31,6145.28,1129.96,1897.11
0.0,GN_ESCH,8,500,500,MAXEVAL_REACHED,0.108576562,0.23493971180811654,-0.8757753869546998,0.23493971180811654,0.0,1555.69,857.12,151.79,2219.6
0.0,GN_ESCH,9,500,500,MAXEVAL_REACHED,0.104864056,0.22153530143150066,-1.1645326818053907,0.22153530143150066,0.0,1811.0,2495.09,1173.72,1877.26
0.0,GN_ESCH,10,500,500,MAXEVAL_REACHED,0.114619446,0.24280078983568698,-0.7669321478029563,0.24280078983568698,0.0,1881.65,8643.34,4405.09,860.97
0.0,LN_SBPLX,1,500,425,XTOL_REACHED,0.097134133,0.20907521035143722,-2.077286238027423,0.20907521035143722,0.0,1577.45,3338.12,2247.19,1246.15
0.0,LN_SBPLX,2,500,415,XTOL_REACHED,0.086555723,0.2074304721903775,-3.35931769786938,0.2074304721903775,0.0,1563.62,2566.92,1760.07,1434.36
0.0,LN_SBPLX,3,500,387,XTOL_REACHED,0.087068142,0.20747189412327016,-3.1958740995077464,0.20747189412327016,0.0,1561.3,2426.29,1730.01,1465.86
0.0,LN_SBPLX,4,500,454,XTOL_REACHED,0.092491253,0.20744808411703264,-3.2822093018792833,0.20744808411703264,0.0,1564.02,2690.28,1780.98,1428.79
0.0,LN_SBPLX,5,500,500,MAXEVAL_REACHED,0.109654582,0.20773924129477772,-2.7152545211257118,0.20773924129477772,0.0,1560.54,1977.93,1580.47,1477.23
0.0,LN_SBPLX,6,500,355,XTOL_REACHED,0.077812887,0.20735241183491424,-4.216689296160407,0.20735241183491424,0.0,1561.38,2628.72,1739.5,1464.76
0.0,LN_SBPLX,7,500,305,XTOL_REACHED,0.064924238,0.20743070533464142,-3.3582021553443377,0.20743070533464142,0.0,1562.13,2542.22,1756.2,1454.68
0.0,LN_SBPLX,8,500,48,XTOL_REACHED,0.010296138,319.424418405635,3.1874033957173205,0.818898710855035,0.0031860551969478,186.85,17070.0,17070.0,8535.0
0.0,LN_SBPLX,9,500,347,XTOL_REACHED,0.073053907,0.20742933501936117,-3.3648002587741717,0.20742933501936117,0.0,1563.44,2512.46,1756.3,1436.85
0.0,LN_SBPLX,10,500,274,XTOL_REACHED,0.052492821,0.20735892606737308,-4.035574417157648,0.20735892606737308,0.0,1562.01,2629.66,1739.59,1463.41
0.0,LN_NELDERMEAD,1,500,254,XTOL_REACHED,0.053842304,0.20969566088942543,-1.9445372784723567,0.20969566088942543,0.0,1576.0,2139.21,1797.51,1268.59
0.0,LN_NELDERMEAD,2,500,234,XTOL_REACHED,0.045566429,0.20738724390114247,-3.640710826173399,0.20738724390114247,0.0,1561.63,2691.3,1740.69,1470.7
0.0,LN_NELDERMEAD,3,500,165,XTOL_REACHED,0.035813246,0.29524208357116694,-0.3726826779333813,0.29524208357116694,0.0,1525.53,17070.0,1.0,1953.01
0.0,LN_NELDERMEAD,4,500,141,XTOL_REACHED,0.02652992,0.32848309399322223,-0.2333834262718904,0.32848309399322223,0.0,1707.02,16885.8,5424.94,0.0
0.0,LN_NELDERMEAD,5,500,292,XTOL_REACHED,0.057255953,0.2305902806157484,-0.950251213606247,0.2305902806157484,0.0,1544.63,864.99,1.0,1698.1
0.0,LN_NELDERMEAD,6,500,187,XTOL_REACHED,0.041347747,0.20816801763861836,-2.3985501883314932,0.20816801763861836,0.0,1570.89,3108.58,2150.77,1364.17
0.0,LN_NELDERMEAD,7,500,166,XTOL_REACHED,0.036930675,0.20748367268823606,-3.158773107638634,0.20748367268823606,0.0,1565.45,2593.89,1756.7,1429.8
0.0,LN_NELDERMEAD,8,500,98,XTOL_REACHED,0.020656085,0.4328682677398109,0.036518602456423264,0.4328682677398109,0.0,1707.09,17070.0,17070.0,0.0
0.0,LN_NELDERMEAD,9,500,172,XTOL_REACHED,0.039465645,0.20833576240925128,-2.318449705551561,0.20833576240925128,0.0,1569.58,2213.33,1651.12,1357.15
0.0,LN_NELDERMEAD,10,500,189,XTOL_REACHED,0.038232644,0.39576716464707024,-0.04153880135467662,0.39576716464707024,0.0,1494.8,9131.55,17070.0,883.4
0.0,GN_DIRECT,1,700,700,MAXEVAL_REACHED,0.160375926,0.2082332103584086,-2.3656428089837513,0.2082332103584086,0.0,1594.6,2891.83,1909.26,1422.5
0.0,GN_DIRECT,2,700,700,MAXEVAL_REACHED,0.158229789,0.2082332103584086,-2.3656428089837513,0.2082332103584086,0.0,1594.6,2891.83,1909.26,1422.5
0.0,GN_DIRECT,3,700,700,MAXEVAL_REACHED,0.15831818,0.2082332103584086,-2.3656428089837513,0.2082332103584086,0.0,1594.6,2891.83,1909.26,1422.5
0.0,GN_DIRECT,4,700,700,MAXEVAL_REACHED,0.152544877,0.2082332103584086,-2.3656428089837513,0.2082332103584086,0.0,1594.6,2891.83,1909.26,1422.5
0.0,GN_DIRECT,5,700,700,MAXEVAL_REACHED,0.140333624,0.2082332103584086,-2.3656428089837513,0.2082332103584086,0.0,1594.6,2891.83,1909.26,1422.5
0.0,GN_DIRECT,6,700,700,MAXEVAL_REACHED,0.139154637,0.2082332103584086,-2.3656428089837513,0.2082332103584086,0.0,1594.6,2891.83,1909.26,1422.5
0.0,GN_DIRECT,7,700,700,MAXEVAL_REACHED,0.140400495,0.2082332103584086,-2.3656428089837513,0.2082332103584086,0.0,1594.6,2891.83,1909.26,1422.5
0.0,GN_DIRECT,8,700,700,MAXEVAL_REACHED,0.141427611,0.2082332103584086,-2.3656428089837513,0.2082332103584086,0.0,1594.6,2891.83,1909.26,1422.5
0.0,GN_DIRECT,9,700,700,MAXEVAL_REACHED,0.151052927,0.2082332103584086,-2.3656428089837513,0.2082332103584086,0.0,1594.6,2891.83,1909.26,1422.5
0.0,GN_DIRECT,10,700,700,MAXEVAL_REACHED,0.143360012,0.2082332103584086,-2.3656428089837513,0.2082332103584086,0.0,1594.6,2891.83,1909.26,1422.5
0.0,GN_CRS2_LM,1,700,700,MAXEVAL_REACHED,0.151534264,0.20760107099931321,-2.8996293696285824,0.20760107099931321,0.0,1566.33,2777.63,1814.35,1459.45
0.0,GN_CRS2_LM,2,700,701,MAXEVAL_REACHED,0.14898228,0.20762447670653122,-2.862365530889455,0.20762447670653122,0.0,1561.9,2703.35,1884.58,1466.84
0.0,GN_CRS2_LM,3,700,702,MAXEVAL_REACHED,0.155040402,0.2076710905981136,-2.796503464371395,0.2076710905981136,0.0,1566.54,2829.42,1918.38,1417.92
0.0,GN_CRS2_LM,4,700,700,MAXEVAL_REACHED,0.153770405,0.20764909723429223,-2.8263386615424606,0.20764909723429223,0.0,1562.05,2898.46,1834.87,1462.73
0.0,GN_CRS2_LM,5,700,701,MAXEVAL_REACHED,0.184368957,0.20749842022414253,-3.1163865150352543,0.20749842022414253,0.0,1564.68,2800.26,1796.27,1461.06
0.0,GN_CRS2_LM,6,700,700,MAXEVAL_REACHED,0.147415712,0.20761265076168478,-2.8807937989640373,0.20761265076168478,0.0,1559.97,2568.51,1710.67,1492.39
0.0,GN_CRS2_LM,7,700,700,MAXEVAL_REACHED,0.145421179,0.2078860775596675,-2.5792874660660763,0.2078860775596675,0.0,1567.33,2784.48,1989.68,1408.33
0.0,GN_CRS2_LM,8,700,700,MAXEVAL_REACHED,0.152198701,0.20761763147750126,-2.872936871136119,0.20761763147750126,0.0,1565.25,2490.49,1845.64,1413.88
0.0,GN_CRS2_LM,9,700,705,MAXEVAL_REACHED,0.161927394,0.20763168039361504,-2.851511682962261,0.20763168039361504,0.0,1561.54,2585.87,1666.48,1477.24
0.0,GN_CRS2_LM,10,700,701,MAXEVAL_REACHED,0.147818765,0.2075741556827094,-2.9468494347052645,0.2075741556827094,0.0,1566.23,2841.38,1794.08,1449.41
0.0,GN_AGS,1,700,700,MAXEVAL_REACHED,0.142877327,0.22874143192020546,-0.9862362945707197,0.22874143192020546,0.0,1793.6,4265.42,4282.84,1061.67
0.0,GN_AGS,2,700,700,MAXEVAL_REACHED,0.155315063,0.22874143192020546,-0.9862362945707197,0.22874143192020546,0.0,1793.6,4265.42,4282.84,1061.67
0.0,GN_AGS,3,700,700,MAXEVAL_REACHED,0.155528407,0.22874143192020546,-0.9862362945707197,0.22874143192020546,0.0,1793.6,4265.42,4282.84,1061.67
0.0,GN_AGS,4,700,700,MAXEVAL_REACHED,0.152707837,0.22874143192020546,-0.9862362945707197,0.22874143192020546,0.0,1793.6,4265.42,4282.84,1061.67
0.0,GN_AGS,5,700,700,MAXEVAL_REACHED,0.141101385,0.22874143192020546,-0.9862362945707197,0.22874143192020546,0.0,1793.6,4265.42,4282.84,1061.67
0.0,GN_AGS,6,700,700,MAXEVAL_REACHED,0.141442911,0.22874143192020546,-0.9862362945707197,0.22874143192020546,0.0,1793.6,4265.42,4282.84,1061.67
0.0,GN_AGS,7,700,700,MAXEVAL_REACHED,0.142428182,0.22874143192020546,-0.9862362945707197,0.22874143192020546,0.0,1793.6,4265.42,4282.84,1061.67
0.0,GN_AGS,8,700,700,MAXEVAL_REACHED,0.14090759,0.22874143192020546,-0.9862362945707197,0.22874143192020546,0.0,1793.6,4265.42,4282.84,1061.67
0.0,GN_AGS,9,700,700,MAXEVAL_REACHED,0.147349776,0.22874143192020546,-0.9862362945707197,0.22874143192020546,0.0,1793.6,4265.42,4282.84,1061.67
0.0,GN_AGS,10,700,700,MAXEVAL_REACHED,0.14121672,0.22874143192020546,-0.9862362945707197,0.22874143192020546,0.0,1793.6,4265.42,4282.84,1061.67
0.0,GN_ISRES,1,700,700,MAXEVAL_REACHED,0.138606145,0.2153083833317538,-1.4153028453851064,0.2153083833317538,0.0,1733.05,2662.86,2247.92,1676.05
0.0,GN_ISRES,2,700,700,MAXEVAL_REACHED,0.139366269,0.22397933155255942,-1.0955422217396842,0.22397933155255942,0.0,1663.89,1919.76,3489.49,1522.47
0.0,GN_ISRES,3,700,700,MAXEVAL_REACHED,0.14049699,0.21080818136562252,-1.7765587300575794,0.21080818136562252,0.0,1562.22,2959.32,1783.78,1691.29
0.0,GN_ISRES,4,700,700,MAXEVAL_REACHED,0.141105599,0.2128712125328142,-1.5738484614884485,0.2128712125328142,0.0,1566.62,5853.32,2325.22,1547.84
0.0,GN_ISRES,5,700,700,MAXEVAL_REACHED,0.141534268,0.21411010881537504,-1.486075704996516,0.21411010881537504,0.0,1837.18,4193.39,2169.83,1353.92
0.0,GN_ISRES,6,700,700,MAXEVAL_REACHED,0.146461079,0.2153553703404982,-1.4127495271477222,0.2153553703404982,0.0,1627.6,699.28,1214.9,1578.77
0.0,GN_ISRES,7,700,700,MAXEVAL_REACHED,0.142435354,0.21220894242108496,-1.6292322763030547,0.21220894242108496,0.0,1668.08,3735.5,1537.85,1501.31
0.0,GN_ISRES,8,700,700,MAXEVAL_REACHED,0.140779333,0.21078003424609626,-1.7800975828760042,0.21078003424609626,0.0,1621.31,4098.16,1743.1,1370.66
0.0,GN_ISRES,9,700,700,MAXEVAL_REACHED,0.141568684,0.21551658421791559,-1.4041013953897439,0.21551658421791559,0.0,1627.75,4340.51,3201.27,1540.69
0.0,GN_ISRES,10,700,700,MAXEVAL_REACHED,0.14028226,0.21879157371502303,-1.257810828697994,0.21879157371502303,0.0,1983.08,6265.21,2404.26,1451.46
0.0,GN_ESCH,1,700,700,MAXEVAL_REACHED,0.146700877,0.2150558291475675,-1.4292901451186868,0.2150558291475675,0.0,1571.18,2370.59,1853.03,1856.97
0.0,GN_ESCH,2,700,700,MAXEVAL_REACHED,0.145890492,0.21369481455020142,-1.513567729910741,0.21369481455020142,0.0,1590.48,4479.87,2136.56,1121.37
0.0,GN_ESCH,3,700,700,MAXEVAL_REACHED,0.147863829,0.2138628050232204,-1.502236526106107,0.2138628050232204,0.0,1674.27,2739.49,1812.15,1182.72
0.0,GN_ESCH,4,700,700,MAXEVAL_REACHED,0.146984739,0.21993787547682309,-1.2163793020345839,0.21993787547682309,0.0,1562.19,212.91,1971.69,1489.47
